id,name,description,ingredients,instructions,image,recommended_season,optimal_time_to_enjoy,price,is_alcoholic,prompt
d8a75c12-7f49-4b21-a22c-93a6e1e23c8a,"Tropical Sunrise","A refreshing non-alcoholic cocktail that combines tropical flavors with a citrusy twist.","120 ml orange juice, 60 ml pineapple juice, 30 ml cranberry juice, 15 ml grenadine syrup, Ice as needed, Orange slice and cherry for garnish","In a tall glass, add ice halfway. Gently pour in the orange juice. Follow with the pineapple juice. Slowly pour the cranberry juice over the back of a spoon to create a top layer. Add the grenadine syrup to create the 'sunrise' effect. Stir lightly before serving. Garnish with an orange slice and a cherry.","/images/d8a75c12-7f49-4b21-a22c-93a6e1e23c8a.jpg","summer","day",12,false,"IMAGE_TYPE: Drink photography | GENRE: Refreshing Beverage | EMOTION: Invigorating | SCENE: A vibrant scene featuring the 'Tropical Sunrise' non-alcoholic cocktail. The cocktail is presented in a tall, elegant glass, showcasing its layered structure. The bright orange, pineapple, and cranberry layers blend harmoniously, reminiscent of a tropical dawn. A subtle swirl of grenadine adds a touch of artistry, while ice glistens in the sunlight. The glass is garnished with an orange slice and a cherry, offering a hint of the delightful flavors within. The backdrop features a serene outdoor setting, with lush greenery and a hint of sunlight filtering through. | ACTORS: None | LOCATION TYPE: Outdoor patio | CAMERA MODEL: Nikon D850 | CAMERA LENS: 50mm f/1.8 | SPECIAL EFFECTS: Sunlight filtering through leaves | TAGS: non-alcoholic cocktail, layered drink, tropical flavors, outdoor refreshment | TIME_OF_DAY: Daytime | INTERACTION: None | --ar 4:3"
b5a5d42d-b406-4d98-8c15-876c888dd94c,Whiskey Sour,"A classic cocktail that balances the richness of whiskey with the tang of fresh lemon juice.","60 ml whiskey, 30 ml fresh lemon juice, 15 ml simple syrup, Lemon twist and cherry for garnish, Ice as needed","In a shaker, combine whiskey, fresh lemon juice, and simple syrup. Fill the shaker with ice and shake until well chilled. Strain into a glass filled with ice. Garnish with a twist of lemon and a cherry. Savor the harmonious blend of flavors in the 'Whiskey Sour' cocktail.","/images/b5a5d42d-b406-4d98-8c15-876c888dd94c.jpg","fall","evening",18,true,"IMAGE_TYPE: Drink photography | GENRE: Classic Cocktail | EMOTION: Refined | SCENE: A classic scene featuring the 'Whiskey Sour' cocktail. The drink, known for its timeless appeal, strikes a balance between whiskey's depth and the zesty tang of lemon. The glass is garnished with a twist of lemon and a cherry, adding a touch of elegance. The backdrop features a sophisticated lounge with plush seating and soft lighting, setting the stage for relaxation. | ACTORS: Patrons, Bartender | LOCATION TYPE: Lounge | CAMERA MODEL: Sony Alpha a7 III | CAMERA LENS: 50mm f/1.8 | SPECIAL EFFECTS: Soft lounge lights | TAGS: whiskey sour, classic cocktail, refined lounge, timeless elegance | TIME_OF_DAY: Evening | INTERACTION: None | --ar 4:3"
61db0e4a-129f-4d19-9d4b-79259b4d11d6,Espresso Martini,"A delightful blend of vodka, coffee liqueur, and freshly brewed espresso for a caffeine-infused twist.","45 ml vodka, 30 ml coffee liqueur, 30 ml freshly brewed espresso, 10 ml simple syrup, Coffee beans for garnish, Ice as needed","In a shaker, combine vodka, coffee liqueur, freshly brewed espresso, and simple syrup. Fill the shaker with ice and shake vigorously. Strain into a chilled martini glass. Garnish with a few coffee beans on top. Enjoy the rich and invigorating 'Espresso Martini' cocktail.","/images/61db0e4a-129f-4d19-9d4b-79259b4d11d6.jpg","summer","evening",18,true,"IMAGE_TYPE: Drink photography | GENRE: Contemporary Cocktail | EMOTION: Energizing | SCENE: An invigorating scene featuring the 'Espresso Martini' cocktail. The drink combines the richness of coffee liqueur and freshly brewed espresso with the kick of vodka. The glass glistens with the dark hue of the cocktail, accentuated by the coffee beans on top. The backdrop features a modern coffee bar, creating an atmosphere of energy and excitement. | ACTORS: Barista | LOCATION TYPE: Coffee Bar | CAMERA MODEL: Nikon Z6 | CAMERA LENS: 50mm f/1.8 | SPECIAL EFFECTS: Coffee bar ambiance | TAGS: espresso martini, coffee-infused cocktail, modern coffee bar, energizing blend | TIME_OF_DAY: Evening | INTERACTION: None | --ar 4:3"
dc6aaae5-ae8b-4e44-8e08-7c4b2070bea4,Raspberry Vodka Lemonade,"A vibrant and fruity cocktail that brings together the sweetness of raspberries, the zing of lemonade, and the kick of vodka.","60 ml raspberry vodka, 30 ml fresh lemon juice, 15 ml simple syrup, Handful of fresh raspberries, Lemon slice and mint sprig for garnish, Ice as needed","In a shaker, muddle fresh raspberries with simple syrup. Add raspberry vodka and fresh lemon juice. Fill the shaker with ice and shake well. Strain into a glass filled with ice. Garnish with a lemon slice and a sprig of mint. Indulge in the delightful 'Raspberry Vodka Lemonade' cocktail.","/images/dc6aaae5-ae8b-4e44-8e08-7c4b2070bea4.jpg","summer","day",18,true,"IMAGE_TYPE: Drink photography | GENRE: Fruity Cocktail | EMOTION: Vibrant | SCENE: A vibrant scene featuring the 'Raspberry Vodka Lemonade' cocktail. The drink combines the vibrant hues of raspberries and the zing of lemonade, enhanced by the kick of raspberry vodka. The glass is garnished with a lemon slice and a sprig of mint, creating a visually appealing presentation. The backdrop features a sunny outdoor setting, evoking the joys of summer. | ACTORS: None | LOCATION TYPE: Patio | CAMERA MODEL: Canon EOS 80D | CAMERA LENS: 50mm f/1.8 | SPECIAL EFFECTS: Sunlit atmosphere | TAGS: raspberry vodka lemonade, fruity cocktail, summer enjoyment, outdoor refreshment | TIME_OF_DAY: Daytime | INTERACTION: None | --ar 4:3"
d2a9c499-2bc3-4eb3-9e67-6c37ef7d7e8b,Chocolate Martini,"A decadent cocktail that combines the richness of chocolate with the velvety smoothness of vodka.","45 ml vodka, 30 ml chocolate liqueur, 15 ml cream or milk, Chocolate shavings for garnish, Ice as needed","In a shaker, combine vodka, chocolate liqueur, and cream or milk. Fill the shaker with ice and shake until well chilled. Strain into a chilled martini glass. Garnish with a sprinkle of chocolate shavings. Indulge in the luxurious 'Chocolate Martini' cocktail.","/images/d2a9c499-2bc3-4eb3-9e67-6c37ef7d7e8b.jpg","spring","evening",18,true,"IMAGE_TYPE: Drink photography | GENRE: Decadent Cocktail | EMOTION: Indulgent | SCENE: A scene of indulgence featuring the 'Chocolate Martini' cocktail. The drink combines the allure of chocolate with the sophistication of a martini. The glass is elegantly presented with a sprinkle of chocolate shavings, promising a decadent experience. The backdrop features a luxurious lounge setting, creating an ambiance of relaxation and opulence. | ACTORS: Patrons, Bartender | LOCATION TYPE: Luxury Lounge | CAMERA MODEL: Sony Alpha a7R IV | CAMERA LENS: 50mm f/1.8 | SPECIAL EFFECTS: Luxurious lounge setting | TAGS: chocolate martini, indulgent cocktail, luxury lounge, opulent relaxation | TIME_OF_DAY: Evening | INTERACTION: None | --ar 4:3"
9bf1b68e-63b5-47f7-8ca5-3ebc09c1b546,Amaretto Sour,"A delightful blend of sweet amaretto, zesty lemon juice, and a touch of sweetness.","45 ml amaretto liqueur, 30 ml fresh lemon juice, 15 ml simple syrup, Lemon twist and cherry for garnish, Ice as needed","In a shaker, combine amaretto liqueur, fresh lemon juice, and simple syrup. Fill the shaker with ice and shake until well chilled. Strain into a glass filled with ice. Garnish with a twist of lemon and a cherry. Enjoy the balanced flavors of the 'Amaretto Sour' cocktail.","/images/9bf1b68e-63b5-47f7-8ca5-3ebc09c1b546.jpg","spring","evening",18,true,"IMAGE_TYPE: Drink photography | GENRE: Classic Cocktail | EMOTION: Sweet and Sour | SCENE: A scene of balance featuring the 'Amaretto Sour' cocktail. The drink combines the sweetness of amaretto with the zesty tang of lemon juice, creating a harmonious flavor profile. The glass is garnished with a twist of lemon and a cherry, enhancing its visual appeal. The backdrop features a cozy lounge setting with warm lighting, inviting relaxation and enjoyment. | ACTORS: Patrons, Bartender | LOCATION TYPE: Lounge | CAMERA MODEL: Canon EOS 6D Mark II | CAMERA LENS: 50mm f/1.8 | SPECIAL EFFECTS: Warm lounge lights | TAGS: amaretto sour, balanced cocktail, cozy lounge, sweet and sour blend | TIME_OF_DAY: Evening | INTERACTION: None | --ar 4:3"
79a010e6-2d15-447e-89af-2b2d3b33f7ab,Long Island Iced Tea,"A potent yet refreshing mix of vodka, rum, gin, tequila, triple sec, sour mix, and cola.","15 ml vodka, 15 ml rum, 15 ml gin, 15 ml tequila, 15 ml triple sec, 30 ml fresh lemon juice, 15 ml simple syrup, Cola, Lemon wheel for garnish, Ice as needed","In a shaker, combine vodka, rum, gin, tequila, triple sec, fresh lemon juice, and simple syrup. Fill the shaker with ice and shake well. Strain into a glass filled with ice. Top up with cola. Garnish with a lemon wheel. Sip and experience the boldness of the 'Long Island Iced Tea' cocktail.","/images/79a010e6-2d15-447e-89af-2b2d3b33f7ab.jpg","fall","evening",18,true,"IMAGE_TYPE: Drink photography | GENRE: Potent Cocktail | EMOTION: Refreshing | SCENE: A scene of mixed spirits featuring the 'Long Island Iced Tea' cocktail. The drink is known for its potent blend of vodka, rum, gin, tequila, and triple sec, balanced by the freshness of lemon juice and cola. The glass is garnished with a lemon wheel, adding a touch of color. The backdrop features a bustling bar environment, capturing the energy of a lively night out. | ACTORS: Patrons, Bartender | LOCATION TYPE: Bar | CAMERA MODEL: Sony Alpha a7 III | CAMERA LENS: 50mm f/1.8 | SPECIAL EFFECTS: Dynamic bar atmosphere | TAGS: long island iced tea, mixed spirits, bustling bar, potent blend | TIME_OF_DAY: Evening | INTERACTION: None | --ar 4:3"
f83d468f-7074-4e17-9563-1db5da39db0a,Black Russian,"A simple yet bold cocktail that combines the richness of coffee liqueur with the smoothness of vodka.","45 ml vodka, 30 ml coffee liqueur, Coffee beans for garnish, Ice as needed","In a glass, fill with ice. Pour in vodka and coffee liqueur. Stir gently to mix. Garnish with a few coffee beans. Savor the simplicity and boldness of the 'Black Russian' cocktail.","/images/f83d468f-7074-4e17-9563-1db5da39db0a.jpg","fall","evening",18,true,"IMAGE_TYPE: Drink photography | GENRE: Classic Cocktail | EMOTION: Bold | SCENE: A scene of simplicity featuring the 'Black Russian' cocktail. The drink combines the rich flavors of coffee liqueur with the smoothness of vodka. The glass is adorned with a few coffee beans, adding an aromatic touch. The backdrop features a cozy lounge setting, creating an ambiance of relaxation and enjoyment. | ACTORS: Patrons, Bartender | LOCATION TYPE: Lounge | CAMERA MODEL: Nikon D750 | CAMERA LENS: 50mm f/1.8 | SPECIAL EFFECTS: Warm lounge lights | TAGS: black russian, classic cocktail, cozy lounge, bold flavors | TIME_OF_DAY: Evening | INTERACTION: None | --ar 4:3"
fad9819d-856d-4580-bdc2-4dbbb943012f,Boulevardier,"A sophisticated cocktail that marries the flavors of bourbon, sweet vermouth, and Campari.","60 ml bourbon, 30 ml sweet vermouth, 30 ml Campari, Orange twist for garnish, Ice as needed","In a mixing glass, combine bourbon, sweet vermouth, and Campari. Fill the glass with ice and stir until well chilled. Strain into a glass filled with ice. Express the oils from an orange twist over the drink and drop it in. Sip and appreciate the complex notes of the 'Boulevardier' cocktail.","/images/fad9819d-856d-4580-bdc2-4dbbb943012f.jpg","spring","evening",18,true,"IMAGE_TYPE: Drink photography | GENRE: Classic Cocktail | EMOTION: Refined | SCENE: A scene of refinement featuring the 'Boulevardier' cocktail. The drink captures the essence of sophistication with its blend of bourbon, sweet vermouth, and Campari. The glass is adorned with an orange twist, adding a touch of visual appeal. The backdrop features a classy lounge setting with dimmed lighting, setting the stage for a refined experience. | ACTORS: Patrons, Bartender | LOCATION TYPE: Lounge | CAMERA MODEL: Canon EOS 5D Mark IV | CAMERA LENS: 50mm f/1.8 | SPECIAL EFFECTS: Dimmed lounge lights | TAGS: boulevardier, classic cocktail, classy lounge, refined atmosphere | TIME_OF_DAY: Evening | INTERACTION: None | --ar 4:3"
ad9e5a5c-c9c0-4d3c-997d-9e67456c2eaa,Fruit Punch,"A refreshing and fruity blend of various juices and fresh fruits.","120 ml orange juice, 120 ml pineapple juice, 60 ml cranberry juice, 30 ml lemon juice, Assorted fresh fruits (such as berries, orange slices, and pineapple chunks), Soda water, Ice as needed","In a pitcher, combine orange juice, pineapple juice, cranberry juice, and lemon juice. Add assorted fresh fruits to the pitcher. Fill glasses with ice and pour the juice mixture over the ice. Top up with soda water. Stir gently to combine. Garnish with a slice of orange and a berry. Enjoy the vibrant flavors of the 'Fruit Punch' cocktail.","/images/ad9e5a5c-c9c0-4d3c-997d-9e67456c2eaa.jpg","summer","day",12,false,"IMAGE_TYPE: Drink photography | GENRE: Fruity Mocktail | EMOTION: Refreshing | SCENE: A refreshing scene featuring the 'Fruit Punch' cocktail. The drink combines a medley of juices and fresh fruits, evoking the essence of a sunny day. The glass overflows with colorful fruits, creating a visually appealing presentation. The backdrop features a picnic setting in a lush park, providing a sense of outdoor relaxation and enjoyment. | ACTORS: None | LOCATION TYPE: Park | CAMERA MODEL: Nikon D5600 | CAMERA LENS: 50mm f/1.8 | SPECIAL EFFECTS: Sunlit park scene | TAGS: fruit punch, fruity mocktail, picnic enjoyment, vibrant flavors | TIME_OF_DAY: Daytime | INTERACTION: None | --ar 4:3"
c9abda3a-2455-4b7c-b90a-05a9a2e7129a,Virgin Mojito,"A non-alcoholic version of the classic Mojito, combining mint, lime, and soda water.","8-10 fresh mint leaves, 1 lime (cut into wedges), 15 ml simple syrup, Soda water, Ice as needed","In a glass, muddle fresh mint leaves and lime wedges. Add simple syrup and fill the glass with ice. Top up with soda water and stir gently to combine. Garnish with a sprig of mint. Savor the invigorating flavors of the 'Virgin Mojito' cocktail.","/images/c9abda3a-2455-4b7c-b90a-05a9a2e7129a.jpg","summer","day",12,false,"IMAGE_TYPE: Drink photography | GENRE: Refreshing Mocktail | EMOTION: Invigorating | SCENE: An invigorating scene featuring the 'Virgin Mojito' cocktail. The drink offers a non-alcoholic twist on the classic Mojito, combining the freshness of mint and lime with the effervescence of soda water. The glass is garnished with a sprig of mint, enhancing its visual appeal. The backdrop features a breezy patio setting, perfect for daytime relaxation. | ACTORS: None | LOCATION TYPE: Patio | CAMERA MODEL: Canon EOS M50 | CAMERA LENS: 50mm f/1.8 | SPECIAL EFFECTS: Breezy patio atmosphere | TAGS: virgin mojito, refreshing mocktail, patio relaxation, invigorating flavors | TIME_OF_DAY: Daytime | INTERACTION: None | --ar 4:3"
7e43d9c3-8c97-49a2-aee6-c1a9d40616db,Sparkling Lemonade,"A sparkling and zesty lemonade made with freshly squeezed lemon juice and soda water.","120 ml fresh lemon juice, 60 ml simple syrup, Soda water, Lemon slice and mint sprig for garnish, Ice as needed","In a pitcher, combine fresh lemon juice and simple syrup. Fill glasses with ice and pour the lemon mixture over the ice. Top up with soda water. Stir gently to combine. Garnish with a slice of lemon and a sprig of mint. Enjoy the effervescent 'Sparkling Lemonade' cocktail.","/images/7e43d9c3-8c97-49a2-aee6-c1a9d40616db.jpg","summer","day",12,false,"IMAGE_TYPE: Drink photography | GENRE: Sparkling Mocktail | EMOTION: Zesty | SCENE: A scene of zest featuring the 'Sparkling Lemonade' cocktail. The drink combines the tanginess of fresh lemon juice with the effervescence of soda water, creating a lively and refreshing experience. The glass is garnished with a slice of lemon and a sprig of mint, adding a touch of color. The backdrop features a sunny garden setting, evoking the joy of a sunny day. | ACTORS: None | LOCATION TYPE: Garden | CAMERA MODEL: Sony Alpha a6400 | CAMERA LENS: 50mm f/1.8 | SPECIAL EFFECTS: Sunlit garden atmosphere | TAGS: sparkling lemonade, zesty mocktail, garden enjoyment, effervescent blend | TIME_OF_DAY: Daytime | INTERACTION: None | --ar 4:3"
33d37d4d-0b02-4ecb-8c1a-3ca7ebdf1611,Blueberry Smash,"A berry-infused mocktail featuring blueberries, mint, and lime.","10-12 fresh blueberries, 8-10 fresh mint leaves, 15 ml simple syrup, 15 ml fresh lime juice, Soda water, Lime wheel and blueberries for garnish, Ice as needed","In a glass, muddle fresh blueberries and mint leaves with simple syrup and fresh lime juice. Fill the glass with ice. Top up with soda water and stir gently to combine. Garnish with a lime wheel and a few blueberries. Enjoy the burst of flavors in the 'Blueberry Smash' cocktail.","/images/33d37d4d-0b02-4ecb-8c1a-3ca7ebdf1611.jpg","summer","day",12,false,"IMAGE_TYPE: Drink photography | GENRE: Berry Mocktail | EMOTION: Fresh | SCENE: A scene of freshness featuring the 'Blueberry Smash' cocktail. The drink celebrates the flavors of blueberries and mint, enhanced by the zing of lime. The glass is adorned with a lime wheel and a few blueberries, adding a pop of color. The backdrop features a sunny outdoor terrace, inviting you to enjoy the outdoors. | ACTORS: None | LOCATION TYPE: Terrace | CAMERA MODEL: Canon EOS Rebel T7i | CAMERA LENS: 50mm f/1.8 | SPECIAL EFFECTS: Sunlit terrace scene | TAGS: blueberry smash, berry mocktail, outdoor relaxation, fresh flavors | TIME_OF_DAY: Daytime | INTERACTION: None | --ar 4:3"
0d57f1bc-b764-4cb2-af53-bc4d319d6aa4,Cucumber Cooler,"A cooling mocktail featuring cucumber, mint, and lime.","8-10 slices of cucumber, 8-10 fresh mint leaves, 15 ml fresh lime juice, 15 ml simple syrup, Soda water, Cucumber ribbon and mint sprig for garnish, Ice as needed","In a glass, muddle cucumber slices and fresh mint leaves with lime juice and simple syrup. Fill the glass with ice. Top up with soda water and stir gently to combine. Garnish with a cucumber ribbon and a sprig of mint. Enjoy the refreshing 'Cucumber Cooler' cocktail.","/images/0d57f1bc-b764-4cb2-af53-bc4d319d6aa4.jpg","summer","day",12,false,"IMAGE_TYPE: Drink photography | GENRE: Cooling Mocktail | EMOTION: Refreshing | SCENE: A scene of coolness featuring the 'Cucumber Cooler' cocktail. The drink showcases the soothing flavors of cucumber and mint, combined with the zest of lime. The glass is adorned with a cucumber ribbon and a sprig of mint, enhancing its visual appeal. The backdrop features a shaded garden setting, creating a sense of relaxation and tranquility. | ACTORS: None | LOCATION TYPE: Garden | CAMERA MODEL: Nikon D5600 | CAMERA LENS: 50mm f/1.8 | SPECIAL EFFECTS: Shaded garden atmosphere | TAGS: cucumber cooler, cooling mocktail, garden serenity, refreshing blend | TIME_OF_DAY: Daytime | INTERACTION: None | --ar 4:3"
5c48e997-0942-4cf9-bc2f-e19e04aafba9,Piña Colada,"A tropical delight made with rum, coconut cream, and pineapple juice.","60 ml white rum, 90 ml pineapple juice, 30 ml coconut cream, Pineapple wedge and cherry for garnish, Crushed ice as needed","In a blender, combine white rum, pineapple juice, and coconut cream. Add crushed ice and blend until smooth. Pour into a chilled glass. Garnish with a pineapple wedge and a cherry. Transport yourself to a tropical paradise with the 'Piña Colada' cocktail.","/images/5c48e997-0942-4cf9-bc2f-e19e04aafba9.jpg","summer","day",18,true,"IMAGE_TYPE: Drink photography | GENRE: Tropical Cocktail | EMOTION: Exotic | SCENE: A tropical oasis featuring the 'Piña Colada' cocktail. The drink combines the richness of coconut cream, the sweetness of pineapple juice, and the kick of rum. The glass is garnished with a pineapple wedge and a cherry, capturing the essence of a tropical escape. The backdrop features a serene beach with palm trees and the sound of waves crashing. | ACTORS: None | LOCATION TYPE: Beach resort | CAMERA MODEL: Canon EOS 5D Mark IV | CAMERA LENS: 100mm f/2.8 Macro | SPECIAL EFFECTS: Tropical beach atmosphere | TAGS: piña colada, tropical cocktail, beach paradise, exotic flavors | TIME_OF_DAY: Daytime | INTERACTION: None | --ar 4:3"
1f217f98-36ad-450d-8f0c-680b45b38f4b,Margarita,"A refreshing cocktail that combines tequila, lime juice, and orange liqueur.","60 ml tequila, 30 ml fresh lime juice, 15 ml orange liqueur, Salt rim and lime wedge for garnish, Ice as needed","Rim the glass with salt by rubbing a lime wedge along the rim and dipping it in salt. In a shaker, combine tequila, fresh lime juice, and orange liqueur. Fill the shaker with ice and shake well. Fill the glass with ice. Strain the cocktail into the glass. Garnish with a lime wedge. Enjoy the invigorating 'Margarita' cocktail.","/images/1f217f98-36ad-450d-8f0c-680b45b38f4b.jpg","summer","evening",18,true,"IMAGE_TYPE: Drink photography | GENRE: Refreshing Cocktail | EMOTION: Invigorating | SCENE: A scene of invigoration featuring the 'Margarita' cocktail. The drink combines the vibrant flavors of tequila, lime juice, and orange liqueur. The glass is garnished with a salt rim and a lime wedge, enhancing the cocktail's visual appeal. The backdrop features a vibrant Mexican cantina, creating an atmosphere of excitement and enjoyment. | ACTORS: Patrons, Bartender | LOCATION TYPE: Cantina | CAMERA MODEL: Canon EOS 5D Mark IV | CAMERA LENS: 100mm f/2.8 Macro | SPECIAL EFFECTS: Vibrant cantina ambiance | TAGS: margarita, refreshing cocktail, Mexican cantina, invigorating blend | TIME_OF_DAY: Evening | INTERACTION: None | --ar 4:3"
f0a01e3e-e160-4a7a-bc1e-3c164d5c6fc6,White Russian,"A creamy cocktail that combines vodka, coffee liqueur, and cream.","45 ml vodka, 30 ml coffee liqueur, 30 ml cream, Ice as needed","In a glass, fill with ice. Pour in vodka and coffee liqueur. Add cream and stir gently to combine. Savor the creamy and indulgent flavors of the 'White Russian' cocktail.","/images/f0a01e3e-e160-4a7a-bc1e-3c164d5c6fc6.jpg","fall","evening",18,true,"IMAGE_TYPE: Drink photography | GENRE: Classic Cocktail | EMOTION: Indulgent | SCENE: A scene of indulgence featuring the 'White Russian' cocktail. The drink combines the richness of vodka, the boldness of coffee liqueur, and the creaminess of cream. The glass exudes a velvety appearance, inviting you to experience its luxurious flavors. The backdrop features a cozy lounge setting with dimmed lighting, setting the mood for relaxation. | ACTORS: None | LOCATION TYPE: Lounge | CAMERA MODEL: Canon EOS 5D Mark IV | CAMERA LENS: 100mm f/2.8 Macro | SPECIAL EFFECTS: Dimmed lounge lights | TAGS: white russian, classic cocktail, cozy lounge, indulgent blend | TIME_OF_DAY: Evening | INTERACTION: None | --ar 4:3"
c6f51611-7a0f-47e1-af18-2259d3d3de9b,Sazerac,"A classic cocktail with a base of rye whiskey, balanced by bitters and a touch of sweetness.","60 ml rye whiskey, 1 sugar cube, 2 dashes Peychaud's bitters, Absinthe rinse, Lemon twist for garnish, Ice as needed","Rinse a glass with absinthe and discard the excess. In another glass, muddle the sugar cube and bitters together. Add rye whiskey and ice, then stir gently to combine. Strain the mixture into the absinthe-rinsed glass. Express the oils from a lemon twist over the drink and drop it in. Enjoy the complex flavors of the 'Sazerac' cocktail.","/images/c6f51611-7a0f-47e1-af18-2259d3d3de9b.jpg","summer","evening",18,true,"IMAGE_TYPE: Drink photography | GENRE: Classic Cocktail | EMOTION: Refined | SCENE: A classic scene featuring the 'Sazerac' cocktail. The drink, known for its refined flavor profile, highlights the depth of rye whiskey, balanced by bitters and a hint of sweetness. The glass is garnished with a twist of lemon, adding a touch of citrus aroma. The backdrop features a sophisticated speakeasy setting, evoking the charm of a bygone era. | ACTORS: Patrons, Bartender | LOCATION TYPE: Speakeasy | CAMERA MODEL: Canon EOS 5D Mark IV | CAMERA LENS: 100mm f/2.8 Macro | SPECIAL EFFECTS: Speakeasy ambiance | TAGS: sazerac, classic cocktail, sophisticated speakeasy, refined blend | TIME_OF_DAY: Evening | INTERACTION: None | --ar 4:3"
a839d4fc-6bb5-4b72-94f7-62d9e1f07c18,Mojito,"A classic cocktail that combines rum, mint, lime, sugar, and soda water.","60 ml white rum, 8-10 fresh mint leaves, Half a lime (cut into wedges), 2 tsp sugar, Soda water, Mint sprig for garnish, Ice as needed","In a glass, muddle fresh mint leaves and lime wedges with sugar. Fill the glass with ice. Add white rum and stir gently to dissolve the sugar. Top up with soda water. Garnish with a mint sprig. Enjoy the invigorating 'Mojito' cocktail.","/images/a839d4fc-6bb5-4b72-94f7-62d9e1f07c18.jpg","summer","day",18,true,"IMAGE_TYPE: Drink photography | GENRE: Classic Cocktail | EMOTION: Invigorating | SCENE: A scene of invigoration featuring the 'Mojito' cocktail. The drink combines the freshness of mint and lime with the kick of white rum. The glass is adorned with a mint sprig, adding a burst of color. The backdrop features a sunlit terrace, inviting you to relax and enjoy the outdoors. | ACTORS: None | LOCATION TYPE: Terrace | CAMERA MODEL: Canon EOS 5D Mark IV | CAMERA LENS: 100mm f/2.8 Macro | SPECIAL EFFECTS: Sunlit terrace scene | TAGS: mojito, classic cocktail, outdoor relaxation, invigorating blend | TIME_OF_DAY: Daytime | INTERACTION: None | --ar 4:3"
5680a988-d7d1-4142-b31c-4cb8c483e124,Dark 'n' Stormy,"A bold cocktail that pairs dark rum with spicy ginger beer.","60 ml dark rum, 120 ml ginger beer, 15 ml fresh lime juice, Lime wedge for garnish, Ice as needed","Fill a glass with ice. Pour in dark rum and fresh lime juice. Top up with ginger beer and stir gently to combine. Garnish with a lime wedge. Enjoy the bold and spicy 'Dark 'n' Stormy' cocktail.","/images/5680a988-d7d1-4142-b31c-4cb8c483e124.jpg","winter","evening",18,true,"IMAGE_TYPE: Drink photography | GENRE: Classic Cocktail | EMOTION: Bold | SCENE: A scene of boldness featuring the 'Dark 'n' Stormy' cocktail. The drink pairs the richness of dark rum with the spiciness of ginger beer. The glass exudes a deep and intriguing hue, inviting you to experience its bold flavors. The backdrop features a dimly lit lounge setting, setting the mood for an adventurous night. | ACTORS: None | LOCATION TYPE: Lounge | CAMERA MODEL: Canon EOS 5D Mark IV | CAMERA LENS: 100mm f/2.8 Macro | SPECIAL EFFECTS: Dimmed lounge lights | TAGS: dark 'n' stormy, classic cocktail, adventurous night, bold blend | TIME_OF_DAY: Evening | INTERACTION: None | --ar 4:3"
b6d9a2a3-53dd-423f-bc7c-23a794e98cfb,Blue Lagoon,"A visually stunning cocktail that combines blue curaçao, vodka, and lemonade.","45 ml vodka, 30 ml blue curaçao, 120 ml lemonade, Lemon slice for garnish, Ice as needed","Fill a glass with ice. Pour in vodka and blue curaçao. Add lemonade and stir gently to combine. Garnish with a lemon slice. Enjoy the vibrant 'Blue Lagoon' cocktail.","/images/b6d9a2a3-53dd-423f-bc7c-23a794e98cfb.jpg","summer","day",18,true,"IMAGE_TYPE: Drink photography | GENRE: Creative Cocktail | EMOTION: Vibrant | SCENE: A scene of vibrancy featuring the 'Blue Lagoon' cocktail. The drink boasts a striking blue hue, capturing attention with its visual appeal. The glass is garnished with a lemon slice, adding a touch of citrus freshness. The backdrop features a beachside bar, inviting you to enjoy the refreshing flavors under the sun. | ACTORS: None | LOCATION TYPE: Beach bar | CAMERA MODEL: Canon EOS 5D Mark IV | CAMERA LENS: 100mm f/2.8 Macro | SPECIAL EFFECTS: Beach bar ambiance | TAGS: blue lagoon, creative cocktail, beachside enjoyment, vibrant colors | TIME_OF_DAY: Daytime | INTERACTION: None | --ar 4:3"
e75c40b0-0723-4d04-9f36-14e4f29bb80b,Cherry Smash,"A delightful cocktail that combines bourbon, cherry liqueur, and a hint of vanilla.","60 ml bourbon, 30 ml cherry liqueur, 15 ml vanilla syrup, Maraschino cherry for garnish, Ice as needed","In a glass, combine bourbon, cherry liqueur, and vanilla syrup. Fill the glass with ice and stir gently to combine. Garnish with a maraschino cherry. Enjoy the delightful 'Cherry Smash' cocktail.","/images/e75c40b0-0723-4d04-9f36-14e4f29bb80b.jpg","winter","evening",18,true,"IMAGE_TYPE: Drink photography | GENRE: Unique Cocktail | EMOTION: Delightful | SCENE: A scene of delight featuring the 'Cherry Smash' cocktail. The drink combines the warmth of bourbon with the sweetness of cherry liqueur and a touch of vanilla. The glass is garnished with a maraschino cherry, adding a burst of color. The backdrop features a cozy fireside lounge, perfect for enjoying the evening. | ACTORS: None | LOCATION TYPE: Fireside Lounge | CAMERA MODEL: Canon EOS 5D Mark IV | CAMERA LENS: 100mm f/2.8 Macro | SPECIAL EFFECTS: Fireside lounge ambiance | TAGS: cherry smash, unique cocktail, fireside relaxation, delightful blend | TIME_OF_DAY: Evening | INTERACTION: None | --ar 4:3"
